gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,gameDate
0022100007,1610612763,Memphis,Grizzlies,MEM,grizzlies,1629723,John,Konchar,J. Konchar,john-konchar,,,,18:32,2,3,0.667,0,1,0.0,0,0,0.0,2,4,6,0,1,0,0,4,4,-1.0,2021-10-20
0022100007,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630533,Ziaire,Williams,Z. Williams,ziaire-williams,,,,17:10,1,2,0.5,1,1,1.0,0,0,0.0,0,2,2,1,1,0,1,1,3,13.0,2021-10-20
0022100007,1610612763,Memphis,Grizzlies,MEM,grizzlies,1626145,Tyus,Jones,T. Jones,tyus-jones,,,,14:24,4,7,0.571,1,2,0.5,0,0,0.0,0,2,2,5,1,0,0,0,9,17.0,2021-10-20
0022100007,1610612763,Memphis,Grizzlies,MEM,grizzlies,1629634,Brandon,Clarke,B. Clarke,brandon-clarke,,,,11:37,3,3,1.0,0,0,0.0,0,0,0.0,1,2,3,1,0,1,0,2,6,15.0,2021-10-20
0022100007,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630583,Santi,Aldama,S. Aldama,santi-aldama,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2021-10-20
0022100007,1610612763,Memphis,Grizzlies,MEM,grizzlies,1629633,Jarrett,Culver,J. Culver,jarrett-culver,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2021-10-20
0022100007,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630241,Sam,Merrill,S. Merrill,sam-merrill,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2021-10-20
0022100007,1610612763,Memphis,Grizzlies,MEM,grizzlies,1629681,Killian,Tillie,K. Tillie,killian-tillie,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2021-10-20
0022100007,1610612763,Memphis,Grizzlies,MEM,grizzlies,1630214,Xavier,Tillman,X. Tillman,xavier-tillman,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2021-10-20
0022100008,1610612745,Houston,Rockets,HOU,rockets,1630256,Jae'Sean,Tate,J. Tate,jaesean-tate,F,,,21:10,1,4,0.25,0,0,0.0,0,0,0.0,1,2,3,2,0,0,2,4,2,-16.0,2021-10-20
0022100008,1610612745,Houston,Rockets,HOU,rockets,1626174,Christian,Wood,C. Wood,christian-wood,F,,,32:02,6,15,0.4,2,6,0.333,2,4,0.5,2,7,9,3,0,1,1,3,16,-24.0,2021-10-20
0022100008,1610612745,Houston,Rockets,HOU,rockets,1628464,Daniel,Theis,D. Theis,daniel-theis,C,,,20:34,4,6,0.667,1,2,0.5,2,2,1.0,2,3,5,0,0,0,1,2,11,-23.0,2021-10-20
0022100008,1610612745,Houston,Rockets,HOU,rockets,1629645,Kevin,Porter Jr.,K. Porter Jr.,kevin-porter-jr,G,,,24:45,4,12,0.333,2,7,0.286,1,2,0.5,1,2,3,3,1,0,9,3,11,-18.0,2021-10-20
0022100008,1610612745,Houston,Rockets,HOU,rockets,1630224,Jalen,Green,J. Green,jalen-green,G,,,32:11,4,14,0.286,1,6,0.167,0,0,0.0,0,4,4,4,1,0,0,0,9,-37.0,2021-10-20
0022100008,1610612745,Houston,Rockets,HOU,rockets,201569,Eric,Gordon,E. Gordon,eric-gordon,,,,22:47,6,8,0.75,3,4,0.75,0,0,0.0,0,2,2,0,1,0,3,0,15,-27.0,2021-10-20
0022100008,1610612745,Houston,Rockets,HOU,rockets,1628021,David,Nwaba,D. Nwaba,david-nwaba,,,,17:01,3,7,0.429,0,2,0.0,1,4,0.25,0,4,4,2,2,0,1,6,7,18.0,2021-10-20
0022100008,1610612745,Houston,Rockets,HOU,rockets,1630578,Alperen,Sengun,A. Sengun,alperen-sengun,,,,18:35,3,4,0.75,0,0,0.0,5,5,1.0,3,3,6,2,3,0,3,4,11,-8.0,2021-10-20
0022100008,1610612745,Houston,Rockets,HOU,rockets,201571,D.J.,Augustin,D. Augustin,dj-augustin,,,,16:40,1,4,0.25,0,2,0.0,0,0,0.0,0,0,0,2,1,0,3,1,2,-19.0,2021-10-20
0022100008,1610612745,Houston,Rockets,HOU,rockets,1630231,KJ,Martin,K. Martin,kj-martin,,,,9:09,3,4,0.75,0,0,0.0,1,2,0.5,1,1,2,1,1,0,0,0,7,13.0,2021-10-20
0022100008,1610612745,Houston,Rockets,HOU,rockets,1630528,Josh,Christopher,J. Christopher,josh-christopher,,,,8:22,1,3,0.333,1,1,1.0,2,2,1.0,1,0,1,1,2,0,1,0,5,17.0,2021-10-20
0022100008,1610612745,Houston,Rockets,HOU,rockets,1630586,Usman,Garuba,U. Garuba,usman-garuba,,,,8:22,2,3,0.667,0,0,0.0,0,0,0.0,1,1,2,1,1,2,0,1,4,17.0,2021-10-20
0022100008,1610612745,Houston,Rockets,HOU,rockets,1629717,Armoni,Brooks,A. Brooks,armoni-brooks,,,,8:22,2,4,0.5,1,3,0.333,1,1,1.0,0,0,0,0,0,0,0,1,6,17.0,2021-10-20
0022100008,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1629006,Josh,Okogie,J. Okogie,josh-okogie,F,,,21:11,2,5,0.4,0,1,0.0,2,2,1.0,2,3,5,0,2,2,0,1,6,20.0,2021-10-20
0022100008,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1630183,Jaden,McDaniels,J. McDaniels,jaden-mcdaniels,F,,,25:31,2,3,0.667,0,1,0.0,0,0,0.0,0,4,4,1,4,2,1,3,4,25.0,2021-10-20
0022100008,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1626157,Karl-Anthony,Towns,K. Towns,karl-anthony-towns,C,,,29:23,11,15,0.733,3,4,0.75,5,5,1.0,5,5,10,2,2,2,3,3,30,34.0,2021-10-20
0022100008,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1630162,Anthony,Edwards,A. Edwards,anthony-edwards,G,,,31:11,10,21,0.476,6,12,0.5,3,4,0.75,2,4,6,3,1,0,4,2,29,26.0,2021-10-20
0022100008,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1626156,D'Angelo,Russell,D. Russell,dangelo-russell,G,,,24:41,6,16,0.375,4,8,0.5,6,8,0.75,0,3,3,7,1,1,3,3,22,9.0,2021-10-20
0022100008,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1629162,Jordan,McLaughlin,J. McLaughlin,jordan-mclaughlin,,,,18:39,1,3,0.333,0,1,0.0,1,2,0.5,1,1,2,4,2,0,1,1,3,19.0,2021-10-20
0022100008,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1627736,Malik,Beasley,M. Beasley,malik-beasley,,,,20:31,4,8,0.5,1,4,0.25,0,2,0.0,0,1,1,4,2,2,0,1,9,6.0,2021-10-20
0022100008,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1627752,Taurean,Prince,T. Prince,taurean-prince,,,,16:08,1,3,0.333,1,3,0.333,2,2,1.0,0,3,3,2,1,0,1,1,5,2.0,2021-10-20
0022100008,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1629675,Naz,Reid,N. Reid,naz-reid,,,,18:37,2,5,0.4,0,2,0.0,1,2,0.5,2,5,7,1,1,3,2,3,5,-16.0,2021-10-20
0022100008,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1629020,Jarred,Vanderbilt,J. Vanderbilt,jarred-vanderbilt,,,,15:07,0,0,0.0,0,0,0.0,2,2,1.0,0,3,3,1,2,0,0,3,2,4.0,2021-10-20
0022100008,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1629669,Jaylen,Nowell,J. Nowell,jaylen-nowell,,,,5:33,1,3,0.333,0,0,0.0,0,0,0.0,1,1,2,1,0,0,1,1,2,-13.0,2021-10-20
0022100008,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1627774,Jake,Layman,J. Layman,jake-layman,,,,4:40,1,3,0.333,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-10.0,2021-10-20
0022100008,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1630195,Leandro,Bolmaro,L. Bolmaro,leandro-bolmaro,,,,4:40,0,1,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,1,0,2,-10.0,2021-10-20
0022100008,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1630593,McKinley,Wright IV,M. Wright IV,mckinley-wright-iv,,,,4:08,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,1,0,3,-6.0,2021-10-20
0022100008,1610612750,Minnesota,Timberwolves,MIN,timberwolves,201976,Patrick,Beverley,P. Beverley,patrick-beverley,,DNP - League Suspension,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2021-10-20
0022100009,1610612755,Philadelphia,76ers,PHI,sixers,201980,Danny,Green,D. Green,danny-green,F,,,18:35,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,3,0,11.0,2021-10-20
0022100009,1610612755,Philadelphia,76ers,PHI,sixers,202699,Tobias,Harris,T. Harris,tobias-harris,F,,,27:44,8,16,0.5,0,2,0.0,4,5,0.8,2,10,12,2,1,0,0,0,20,8.0,2021-10-20
0022100009,1610612755,Philadelphia,76ers,PHI,sixers,203954,Joel,Embiid,J. Embiid,joel-embiid,C,,,25:42,8,17,0.471,2,3,0.667,4,6,0.667,1,5,6,5,1,1,1,3,22,4.0,2021-10-20
0022100009,1610612755,Philadelphia,76ers,PHI,sixers,203552,Seth,Curry,S. Curry,seth-curry,G,,,27:31,4,5,0.8,2,3,0.667,0,0,0.0,0,2,2,2,0,0,2,0,10,8.0,2021-10-20
0022100009,1610612755,Philadelphia,76ers,PHI,sixers,1630178,Tyrese,Maxey,T. Maxey,tyrese-maxey,G,,,33:40,8,14,0.571,2,3,0.667,2,2,1.0,0,7,7,5,0,0,1,2,20,23.0,2021-10-20
0022100009,1610612755,Philadelphia,76ers,PHI,sixers,1627777,Georges,Niang,G. Niang,georges-niang,,,,18:12,4,5,0.8,3,4,0.75,0,0,0.0,0,0,0,1,0,1,0,1,11,18.0,2021-10-20
0022100009,1610612755,Philadelphia,76ers,PHI,sixers,1627788,Furkan,Korkmaz,F. Korkmaz,furkan-korkmaz,,,,20:08,7,11,0.636,4,4,1.0,4,4,1.0,0,0,0,5,1,0,1,0,22,22.0,2021-10-20
0022100009,1610612755,Philadelphia,76ers,PHI,sixers,1629680,Matisse,Thybulle,M. Thybulle,matisse-thybulle,,,,27:21,1,3,0.333,0,1,0.0,0,0,0.0,0,1,1,0,4,1,1,0,2,15.0,2021-10-20
0022100009,1610612755,Philadelphia,76ers,PHI,sixers,1630198,Isaiah,Joe,I. Joe,isaiah-joe,,,,12:37,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,2,0,0,-7.0,2021-10-20
0022100009,1610612755,Philadelphia,76ers,PHI,sixers,203083,Andre,Drummond,A. Drummond,andre-drummond,,,,19:03,2,4,0.5,0,0,0.0,2,3,0.667,2,15,17,3,2,2,4,2,6,22.0,2021-10-20
0022100009,1610612755,Philadelphia,76ers,PHI,sixers,1630194,Paul,Reed,P. Reed,paul-reed,,,,3:15,1,3,0.333,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,-6.0,2021-10-20
0022100009,1610612755,Philadelphia,76ers,PHI,sixers,1630531,Jaden,Springer,J. Springer,jaden-springer,,,,2:04,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-6.0,2021-10-20
0022100009,1610612755,Philadelphia,76ers,PHI,sixers,1630565,Aaron,Henry,A. Henry,aaron-henry,,,,2:04,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-6.0,2021-10-20
0022100009,1610612755,Philadelphia,76ers,PHI,sixers,1629646,Charles,Bassey,C. Bassey,charles-bassey,,,,2:04,1,2,0.5,0,1,0.0,0,0,0.0,1,1,2,0,0,0,0,0,2,-6.0,2021-10-20
0022100009,1610612740,New Orleans,Pelicans,NOP,pelicans,1628404,Josh,Hart,J. Hart,josh-hart,F,,,10:10,2,2,1.0,0,0,0.0,1,2,0.5,0,2,2,1,0,0,0,1,5,-2.0,2021-10-20
0022100009,1610612740,New Orleans,Pelicans,NOP,pelicans,1627742,Brandon,Ingram,B. Ingram,brandon-ingram,F,,,36:37,12,26,0.462,1,3,0.333,0,0,0.0,0,7,7,6,0,1,4,1,25,-29.0,2021-10-20
0022100009,1610612740,New Orleans,Pelicans,NOP,pelicans,202685,Jonas,Valančiūnas,J. Valančiūnas,jonas-valančiūnas,C,,,29:35,3,19,0.158,1,3,0.333,2,2,1.0,5,7,12,3,0,1,1,4,9,-21.0,2021-10-20
0022100009,1610612740,New Orleans,Pelicans,NOP,pelicans,1629638,Nickeil,Alexander-Walker,N. Alexander-Walker,nickeil-alexander-walker,G,,,34:00,9,16,0.563,4,8,0.5,1,2,0.5,0,5,5,1,1,1,1,2,23,-19.0,2021-10-20
0022100009,1610612740,New Orleans,Pelicans,NOP,pelicans,1628984,Devonte',Graham,D. Graham,devonte-graham,G,,,29:09,6,9,0.667,4,6,0.667,2,3,0.667,0,1,1,5,1,1,3,0,18,-19.0,2021-10-20
0022100009,1610612740,New Orleans,Pelicans,NOP,pelicans,202066,Garrett,Temple,G. Temple,garrett-temple,,,,15:06,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,1,0,-17.0,2021-10-20
0022100009,1610612740,New Orleans,Pelicans,NOP,pelicans,1630530,Trey,Murphy III,T. Murphy III,trey-murphy-iii,,,,18:09,2,7,0.286,2,5,0.4,0,0,0.0,0,0,0,2,0,0,0,1,6,-4.0,2021-10-20
0022100009,1610612740,New Orleans,Pelicans,NOP,pelicans,1629637,Jaxson,Hayes,J. Hayes,jaxson-hayes,,,,18:25,2,4,0.5,0,0,0.0,0,0,0.0,4,2,6,0,1,0,1,1,4,1.0,2021-10-20
0022100009,1610612740,New Orleans,Pelicans,NOP,pelicans,203107,Tomas,Satoransky,T. Satoransky,tomas-satoransky,,,,8:40,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,2,1,0,1,1,0,-9.0,2021-10-20
0022100009,1610612740,New Orleans,Pelicans,NOP,pelicans,1630184,Kira,Lewis Jr.,K. Lewis Jr.,kira-lewis-jr,,,,16:44,2,6,0.333,1,2,0.5,0,0,0.0,1,3,4,5,1,0,1,1,5,1.0,2021-10-20
0022100009,1610612740,New Orleans,Pelicans,NOP,pelicans,1630230,Naji,Marshall,N. Marshall,naji-marshall,,,,20:10,1,2,0.5,0,1,0.0,0,0,0.0,0,4,4,2,0,2,1,3,2,12.0,2021-10-20
0022100009,1610612740,New Orleans,Pelicans,NOP,pelicans,1630529,Herbert,Jones,H. Jones,herbert-jones,,,,3:15,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.0,2021-10-20
0022100009,1610612740,New Orleans,Pelicans,NOP,pelicans,1630631,Jose,Alvarado,J. Alvarado,jose-alvarado,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2021-10-20
0022100009,1610612740,New Orleans,Pelicans,NOP,pelicans,1626195,Willy,Hernangomez,W. Hernangomez,willy-hernangomez,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2021-10-20
0022100009,1610612740,New Orleans,Pelicans,NOP,pelicans,1629712,Didi,Louzada,D. Louzada,didi-louzada,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2021-10-20
0022100012,1610612743,Denver,Nuggets,DEN,nuggets,1629008,Michael,Porter Jr.,M. Porter Jr.,michael-porter-jr,F,,,33:60,6,10,0.6,2,3,0.667,1,1,1.0,1,5,6,5,2,0,2,3,15,24.0,2021-10-20
0022100012,1610612743,Denver,Nuggets,DEN,nuggets,203932,Aaron,Gordon,A. Gordon,aaron-gordon,F,,,29:01,5,6,0.833,1,1,1.0,1,2,0.5,2,6,8,4,0,1,3,2,12,22.0,2021-10-20
0022100012,1610612743,Denver,Nuggets,DEN,nuggets,203999,Nikola,Jokić,N. Jokić,nikola-jokić,C,,,34:43,13,22,0.591,1,6,0.167,0,0,0.0,2,11,13,2,2,0,3,3,27,28.0,2021-10-20
0022100012,1610612743,Denver,Nuggets,DEN,nuggets,203115,Will,Barton,W. Barton,will-barton,G,,,33:30,8,14,0.571,4,8,0.5,0,0,0.0,0,6,6,5,1,0,0,2,20,20.0,2021-10-20
0022100012,1610612743,Denver,Nuggets,DEN,nuggets,1628420,Monté,Morris,M. Morris,monté-morris,G,,,28:26,3,8,0.375,3,6,0.5,0,2,0.0,0,2,2,3,0,0,1,1,9,18.0,2021-10-20
0022100012,1610612743,Denver,Nuggets,DEN,nuggets,1630267,Facundo,Campazzo,F. Campazzo,facundo-campazzo,,,,19:34,0,3,0.0,0,1,0.0,0,0,0.0,0,3,3,4,2,0,2,1,0,-6.0,2021-10-20
0022100012,1610612743,Denver,Nuggets,DEN,nuggets,1628408,PJ,Dozier,P. Dozier,pj-dozier,,,,20:47,3,4,0.75,3,4,0.75,1,2,0.5,1,4,5,1,1,0,1,2,10,-7.0,2021-10-20
0022100012,1610612743,Denver,Nuggets,DEN,nuggets,201145,Jeff,Green,J. Green,jeff-green,,,,18:59,4,9,0.444,3,6,0.5,2,2,1.0,0,1,1,1,0,0,2,3,13,-10.0,2021-10-20
0022100012,1610612743,Denver,Nuggets,DEN,nuggets,203085,Austin,Rivers,A. Rivers,austin-rivers,,,,7:43,1,3,0.333,0,2,0.0,0,0,0.0,0,0,0,0,0,0,1,0,2,-13.0,2021-10-20
0022100012,1610612743,Denver,Nuggets,DEN,nuggets,203210,JaMychal,Green,J. Green,jamychal-green,,,,13:17,1,4,0.25,0,2,0.0,0,0,0.0,0,2,2,0,1,0,2,3,2,-16.0,2021-10-20
0022100012,1610612743,Denver,Nuggets,DEN,nuggets,1629626,Bol,Bol,B. Bol,bol-bol,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2021-10-20
0022100012,1610612743,Denver,Nuggets,DEN,nuggets,1627822,Petr,Cornelie,P. Cornelie,petr-cornelie,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2021-10-20
0022100012,1610612743,Denver,Nuggets,DEN,nuggets,1630210,Markus,Howard,M. Howard,markus-howard,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2021-10-20
0022100012,1610612743,Denver,Nuggets,DEN,nuggets,1630538,Bones,Hyland,B. Hyland,bones-hyland,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2021-10-20
0022100012,1610612743,Denver,Nuggets,DEN,nuggets,1630192,Zeke,Nnaji,Z. Nnaji,zeke-nnaji,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2021-10-20
0022100012,1610612756,Phoenix,Suns,PHX,suns,1628969,Mikal,Bridges,M. Bridges,mikal-bridges,F,,,33:32,7,16,0.438,2,6,0.333,0,2,0.0,1,4,5,0,1,1,1,2,16,-21.0,2021-10-20
0022100012,1610612756,Phoenix,Suns,PHX,suns,203109,Jae,Crowder,J. Crowder,jae-crowder,F,,,24:06,0,5,0.0,0,5,0.0,2,2,1.0,0,8,8,2,1,0,1,1,2,-7.0,2021-10-20
0022100012,1610612756,Phoenix,Suns,PHX,suns,1629028,Deandre,Ayton,D. Ayton,deandre-ayton,C,,,32:36,6,10,0.6,1,3,0.333,2,2,1.0,2,4,6,2,1,0,2,2,15,-15.0,2021-10-20
0022100012,1610612756,Phoenix,Suns,PHX,suns,1626164,Devin,Booker,D. Booker,devin-booker,G,,,29:57,3,15,0.2,2,7,0.286,4,4,1.0,1,3,4,4,1,0,3,3,12,-24.0,2021-10-20
0022100012,1610612756,Phoenix,Suns,PHX,suns,101108,Chris,Paul,C. Paul,chris-paul,G,,,33:37,6,11,0.545,2,4,0.5,1,2,0.5,2,2,4,10,2,1,3,3,15,-23.0,2021-10-20
0022100012,1610612756,Phoenix,Suns,PHX,suns,1626166,Cameron,Payne,C. Payne,cameron-payne,,,,14:23,3,9,0.333,1,3,0.333,3,5,0.6,1,1,2,3,1,0,3,2,10,11.0,2021-10-20
0022100012,1610612756,Phoenix,Suns,PHX,suns,201580,JaVale,McGee,J. McGee,javale-mcgee,,,,15:07,3,4,0.75,0,0,0.0,0,0,0.0,1,7,8,0,0,1,3,2,6,3.0,2021-10-20
0022100012,1610612756,Phoenix,Suns,PHX,suns,1629661,Cameron,Johnson,C. Johnson,cameron-johnson,,,,23:54,4,10,0.4,3,5,0.6,0,0,0.0,1,1,2,1,1,0,1,1,11,-5.0,2021-10-20
0022100012,1610612756,Phoenix,Suns,PHX,suns,1629013,Landry,Shamet,L. Shamet,landry-shamet,,,,19:25,4,5,0.8,3,3,1.0,0,0,0.0,1,2,3,0,0,0,0,0,11,12.0,2021-10-20
0022100012,1610612756,Phoenix,Suns,PHX,suns,1627846,Abdel,Nader,A. Nader,abdel-nader,,,,13:23,0,2,0.0,0,1,0.0,0,0,0.0,1,2,3,1,1,0,1,2,0,9.0,2021-10-20
0022100012,1610612756,Phoenix,Suns,PHX,suns,1628990,Chandler,Hutchison,C. Hutchison,chandler-hutchison,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2021-10-20
0022100012,1610612756,Phoenix,Suns,PHX,suns,1626163,Frank,Kaminsky,F. Kaminsky,frank-kaminsky,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2021-10-20
0022100012,1610612756,Phoenix,Suns,PHX,suns,203901,Elfrid,Payton,E. Payton,elfrid-payton,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2021-10-20
0022100012,1610612756,Phoenix,Suns,PHX,suns,1630188,Jalen,Smith,J. Smith,jalen-smith,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2021-10-20
